Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
24263777.txt	arteries hepatic hepatic	RID38078	RID38078		arteries/14291, hepatic/14494, hepatic/14565								
24263777.txt	segments	RID5694	RID5694		segments/14320								
24263777.txt	angiography	RID10371	RID10371		angiography/14394								
24263777.txt	CT	RID10321	RID10321		CT/14457								
24263777.txt	diagnosis	RID10394	RID10394		diagnosis/14481								
24263777.txt	steatosis	RID5217	RID5217		steatosis/14502								
24263777.txt	CT	RID10321	RID10321		CT/14513								
24263777.txt	diagnosis	RID10394	RID10394		diagnosis/14552								
24263777.txt	CT	RID10321	RID10321		CT/14647								
24263777.txt	angiography	RID10371	RID10371		angiography/14673								
24263777.txt	protocol	RID45824	RID45824		protocol/14694								
24263777.txt	coronary artery	RID35862	RID35862		coronary/14765, artery/14774								
24263777.txt	coronary artery	RID28727	RID28727		coronary/14765, artery/14774								
24263777.txt	artery	RID478	RID478		artery/14774								
24263777.txt	artery hepatic	RID38078	RID38078		artery/14774, hepatic/14858								
24263777.txt	patients	RID49815	RID49815		patients/14798								
24263777.txt	normal	RID13173	RID13173		normal/14851								
24263777.txt	tissue	RID13298	RID13298		tissue/14866								
24263777.txt	comparison	RID28483	RID28483		comparison/14902								
24263777.txt	groups	RID5700	RID5700		groups/14929								
24263777.txt	reported	RID45924	RID45924		reported/14991								
24263777.txt	female	RID5654	RID5654		female/15033								
24263777.txt	steatosis	RID5217	RID5217		steatosis/15141								
24263777.txt	lower	RID46058	RID46058		lower/15157								
24263777.txt	females	RID5654	RID5654		females/15166								
24263777.txt	reported	RID45924	RID45924		reported/15212								
24263777.txt	diagnosis	RID10394	RID10394		diagnosis/15230								
24263777.txt	liver	RID58	RID58		liver/15258								
24263777.txt	liver surgery	RID1640	RID1640		liver/15258, surgery/15332								
24263777.txt	biopsy	RID38611	RID38611		biopsy/15264								
24263777.txt	patients	RID49815	RID49815		patients/15299								
24263777.txt	bariatric surgery	RID1610	RID1610		bariatric/15322, surgery/15332								
24263777.txt	surgery	RID1560	RID1560		surgery/15332								
24263777.txt	smaller	RID38669	RID38669		smaller/15352								
24263777.txt	reported	RID45924	RID45924		reported/15392								
24263777.txt	patients	RID49815	RID49815		patients/15434								
24263777.txt	increasing	RID5732	RID5732		increasing/15467								
24263777.txt	metabolic	RID49652	RID49652		metabolic/15543								
24263777.txt	metabolic	RID49652	RID49652		metabolic/15581								
24263777.txt	known	RID39120	RID39120		known/15605								
24263777.txt	patients	RID49815	RID49815		patients/15729								
24263777.txt	high	RID46060	RID46060		high/15747								
24263777.txt	tumor	RID3957	RID3957		tumor/15799								
24263777.txt	necrosis	RID5171	RID5171		necrosis/15805								
24263777.txt	protein	RID1554	RID1554		protein/15847								
24263777.txt	markers	RID49905	RID49905		markers/15973								
24263777.txt	metabolic	RID49652	RID49652		metabolic/16078								
24263777.txt	patients	RID49815	RID49815		patients/16313								
24263777.txt	patients high risk	RID49816	RID49816		patients/16313, high/16407, risk/16416								
24263777.txt	simple	RID5755	RID5755		simple/16367								
24263777.txt	steatosis	RID5217	RID5217		steatosis/16374								
24263777.txt	advanced	RID38799	RID38799		advanced/16387								
24263777.txt	high	RID46060	RID46060		high/16407								
24263777.txt	high risk	RID46067	RID46067		high/16407, risk/16416								
24263777.txt	increased	RID36043	RID36043		increased/16455								
24263777.txt	stress	RID10476	RID10476		stress/16475								
24263777.txt	inflammation	RID3382	RID3382		inflammation/16498								
24263777.txt	vascular	RID49914	RID49914		vascular/16599								
24263777.txt	metabolic	RID49652	RID49652		metabolic/16608								
24263777.txt	changes	RID45838	RID45838		changes/16635								
24263777.txt	changes	RID49896	RID49896		changes/16635								
24263777.txt	atherosclerosis	RID39049	RID39049		atherosclerosis/16646								
24263777.txt	all	RID5769	RID5769		all/16681								
24263777.txt	fat	RID1538	RID1538		fat/16906								
24263777.txt	fat deposition	RID5216	RID5216		fat/16906, deposition/16910								
24263777.txt	deposition	RID5187	RID5187		deposition/16910								
24263777.txt	increases	RID5732	RID5732		increases/16930								
24263777.txt	increases	RID36043	RID36043		increases/16930								
24263777.txt	fatty	RID5878	RID5878		fatty/16945								
24263777.txt	lead	RID11924	RID11924		lead/16964								
24263777.txt	inflammation	RID3382	RID3382		inflammation/16991								
24263777.txt	patients	RID49815	RID49815		patients/17036								
24263777.txt	diabetes	RID39048	RID39048		diabetes/17057								
24263777.txt	suggests	RID39481	RID39481		suggests/17066								
24263777.txt	al	RID11786	RID11786		al/17131								
24263777.txt	atherosclerosis	RID39049	RID39049		atherosclerosis/17187								
24263777.txt	al	RID11786	RID11786		al/17217								
24263777.txt	wall	RID5987	RID5987		wall/17280								
24263777.txt	thickness	RID28672	RID28672		thickness/17285								
24263777.txt	patients	RID49815	RID49815		patients/17298								
24263777.txt	diabetes	RID39048	RID39048		diabetes/17319								
24263777.txt	al	RID11786	RID11786		al/17367								
24263777.txt	ischemic	RID34375	RID34375		ischemic/17427								
24263777.txt	ischemic	RID6285	RID6285		ischemic/17427								
24263777.txt	Limitations	RID5684	RID5684		Limitations/17447								
24263777.txt	density	RID3874	RID3874		density/17487								
24263777.txt	possible	RID34	RID34		possible/17521								
24263777.txt	present	RID28472	RID28472		present/17533								
24263777.txt	regions	RID34260	RID34260		regions/17585								
24263777.txt	regions vascular	RID28822	RID28822		regions/17585, vascular/17608								
24263777.txt	vascular	RID49914	RID49914		vascular/17608								
24263777.txt	biliary	RID28753	RID28753		biliary/17621								
24263777.txt	structures	RID35808	RID35808		structures/17629								
24263777.txt	inadequate	RID39106	RID39106		inadequate/17648								
24263777.txt	angiography	RID10371	RID10371		angiography/17700								
24263777.txt	stenosis	RID5016	RID5016		stenosis/17767								
24263777.txt	calcified	RID5747	RID5747		calcified/17794								
24263777.txt	respiratory	RID11182	RID11182		respiratory/17837								
24263777.txt	coronary artery	RID35862	RID35862		coronary/17917, artery/17926								
24263777.txt	coronary artery	RID28727	RID28727		coronary/17917, artery/17926								
24263777.txt	artery	RID478	RID478		artery/17926								
24263777.txt	soft	RID49687	RID49687		soft/17933								
24263777.txt	respiratory	RID11182	RID11182		respiratory/17951								
24263777.txt	artifacts	RID11296	RID11296		artifacts/17963								
24263777.txt	scans liver	RID34429	RID34429		scans/17999, liver/18118								
24263777.txt	normal	RID13173	RID13173		normal/18111								
24263777.txt	liver	RID58	RID58		liver/18118								
24263777.txt	tissue	RID13298	RID13298		tissue/18124								
24263777.txt	steatosis	RID5217	RID5217		steatosis/18224								
24263777.txt	without	RID49854	RID49854		without/18306								
24263777.txt	research	RID35966	RID35966		research/18441								
24263777.txt	acquisition	RID28660	RID28660		acquisition/18463								
24263777.txt	Genetics	RID5659	RID5659		Genetics/18827								
24510038.txt	donor	RID28811	RID28811		donor/37								
24510038.txt	liver	RID58	RID58		liver/43								
24510038.txt	liver transplantation	RID50032	RID50032		liver/43, transplantation/49								
24510038.txt	transplantation	RID1649	RID1649		transplantation/49								
24510038.txt	risk high	RID46067	RID46067		risk/72, high/187								
24510038.txt	donor	RID28811	RID28811		donor/90								
24510038.txt	procedure	RID1559	RID1559		procedure/125								
24510038.txt	person	RID39073	RID39073		person/148								
24510038.txt	high	RID46060	RID46060		high/187								
24510038.txt	postoperative	RID5729	RID5729		postoperative/192								
24510038.txt	morbidity	RID11524	RID11524		morbidity/206								
24510038.txt	pre	RID39331	RID39331		pre/261								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/269								
24510038.txt	liver	RID58	RID58		liver/294								
24510038.txt	donors	RID28811	RID28811		donors/300								
24510038.txt	adults	RID5647	RID5647		adults/307								
24510038.txt	donors	RID28811	RID28811		donors/360								
24510038.txt	average	RID39165	RID39165		average/433								
24510038.txt	old	RID5721	RID5721		old/457								
24510038.txt	Preoperative	RID28815	RID28815		Preoperative/474								
24510038.txt	cholangiography	RID28548	RID28548		cholangiography/511								
24510038.txt	magnetic resonance imaging	RID10312	RID10312		magnetic/532, resonance/541, imaging/551								
24510038.txt	magnetic resonance angiography	RID10319	RID10319		magnetic/532, resonance/541, angiography/608								
24510038.txt	imaging computed	RID12753	RID12753		imaging/551, computed/588								
24510038.txt	bile	RID1542	RID1542		bile/572								
24510038.txt	bile ducts	RID45712	RID45712		bile/572, ducts/577								
24510038.txt	bile ducts	RID191	RID191		bile/572, ducts/577								
24510038.txt	ducts	RID13295	RID13295		ducts/577								
24510038.txt	computed tomography	RID10321	RID10321		computed/588, tomography/597								
24510038.txt	tomography	RID28840	RID28840		tomography/597								
24510038.txt	angiography	RID10371	RID10371		angiography/608								
24510038.txt	hepatic artery	RID38078	RID38078		hepatic/624, artery/632								
24510038.txt	hepatic vein	RID1179	RID1179		hepatic/624, vein/650								
24510038.txt	hepatic portal vein	RID34467	RID34467		hepatic/624, portal/643, vein/650								
24510038.txt	artery	RID478	RID478		artery/632								
24510038.txt	portal vein	RID1208	RID1208		portal/643, vein/650								
24510038.txt	vein	RID1008	RID1008		vein/650								
24510038.txt	previous	RID5726	RID5726		previous/705								
24510038.txt	bile	RID1542	RID1542		bile/777								
24510038.txt	bile ducts	RID45712	RID45712		bile/777, ducts/782								
24510038.txt	bile ducts	RID191	RID191		bile/777, ducts/782								
24510038.txt	ducts	RID13295	RID13295		ducts/782								
24510038.txt	donors	RID28811	RID28811		donors/811								
24510038.txt	hepatic artery	RID38078	RID38078		hepatic/826, artery/834								
24510038.txt	hepatic vein	RID1179	RID1179		hepatic/826, vein/868								
24510038.txt	hepatic portal vein	RID34467	RID34467		hepatic/826, portal/861, vein/868								
24510038.txt	artery	RID478	RID478		artery/834								
24510038.txt	portal vein	RID1208	RID1208		portal/861, vein/868								
24510038.txt	vein	RID1008	RID1008		vein/868								
24510038.txt	preoperative	RID28815	RID28815		preoperative/885								
24510038.txt	Cholangiography	RID28548	RID28548		Cholangiography/905								
24510038.txt	magnetic resonance imaging	RID10312	RID10312		magnetic/921, resonance/930, imaging/940								
24510038.txt	donors	RID28811	RID28811		donors/989								
24510038.txt	hepatic artery	RID38078	RID38078		hepatic/1049, artery/1057								
24510038.txt	artery	RID478	RID478		artery/1057								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/1114								
24510038.txt	all	RID5769	RID5769		all/1132								
24510038.txt	donors	RID28811	RID28811		donors/1136								
24510038.txt	portal vein	RID1208	RID1208		portal/1152, vein/1159								
24510038.txt	vein	RID1008	RID1008		vein/1159								
24510038.txt	CT	RID10321	RID10321		CT/1165								
24510038.txt	donors	RID28811	RID28811		donors/1201								
24510038.txt	bile	RID1542	RID1542		bile/1291								
24510038.txt	bile ducts	RID45712	RID45712		bile/1291, ducts/1296								
24510038.txt	bile ducts	RID191	RID191		bile/1291, ducts/1296								
24510038.txt	ducts	RID13295	RID13295		ducts/1296								
24510038.txt	cholangiography	RID28548	RID28548		cholangiography/1321								
24510038.txt	nuclear	RID6335	RID6335		nuclear/1340								
24510038.txt	magnetic resonance imaging	RID10312	RID10312		magnetic/1348, resonance/1357, imaging/1367								
24510038.txt	moderate	RID5672	RID5672		moderate/1383								
24510038.txt	moderate high	RID46061	RID46061		moderate/1383, high/1613								
24510038.txt	CT	RID10321	RID10321		CT/1438								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/1456								
24510038.txt	hepatic artery	RID38078	RID38078		hepatic/1487, artery/1495								
24510038.txt	hepatic vein	RID1179	RID1179		hepatic/1487, vein/1596								
24510038.txt	hepatic portal vein	RID34467	RID34467		hepatic/1487, portal/1589, vein/1596								
24510038.txt	artery	RID478	RID478		artery/1495								
24510038.txt	donors	RID28811	RID28811		donors/1513								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/1540								
24510038.txt	portal vein	RID1208	RID1208		portal/1589, vein/1596								
24510038.txt	vein	RID1008	RID1008		vein/1596								
24510038.txt	high	RID46060	RID46060		high/1613								
24510038.txt	Liver	RID58	RID58		Liver/1645								
24510038.txt	Liver transplantation	RID50032	RID50032		Liver/1645, transplantation/1651								
24510038.txt	transplantation	RID1649	RID1649		transplantation/1651								
24510038.txt	donors	RID28811	RID28811		donors/1674								
24510038.txt	Magnetic resonance imaging	RID10312	RID10312		Magnetic/1682, resonance/1691, imaging/1701								
24510038.txt	X ray	RID10345	RID10345		X/1710, ray/1712								
24510038.txt	tomography	RID28840	RID28840		tomography/1716								
24510038.txt	Preoperative	RID28815	RID28815		Preoperative/1728								
24510038.txt	first	RID5996	RID5996		first/1807								
24510038.txt	donor	RID28811	RID28811		donor/1820								
24510038.txt	liver	RID58	RID58		liver/1826								
24510038.txt	liver transplantation	RID50032	RID50032		liver/1826, transplantation/1832								
24510038.txt	liver lobe	RID29234	RID29234		liver/1826, lobe/1872								
24510038.txt	liver left lobe	RID69	RID69		liver/1826, left/1859, lobe/1872								
24510038.txt	liver segments	RID29237	RID29237		liver/1826, segments/1878								
24510038.txt	liver segments	RID29237	RID29237		liver/1826, segments/1878								
24510038.txt	liver left lobe segments	RID29239	RID29239		liver/1826, left/1859, lobe/1872, segments/1878								
24510038.txt	liver left segments	RID69	RID69		liver/1826, left/1859, segments/1878								
24510038.txt	liver segments II	RID62	RID62		liver/1826, segments/1878, II/1887								
24510038.txt	liver segments III	RID63	RID63		liver/1826, segments/1878, III/1894								
24510038.txt	transplantation	RID1649	RID1649		transplantation/1832								
24510038.txt	left	RID5824	RID5824		left/1859								
24510038.txt	lobe	RID5967	RID5967		lobe/1872								
24510038.txt	segments	RID5694	RID5694		segments/1878								
24510038.txt	adult	RID5647	RID5647		adult/1905								
24510038.txt	donor	RID28811	RID28811		donor/1911								
24510038.txt	pediatric	RID34492	RID34492		pediatric/1937								
24510038.txt	pediatric	RID34492	RID34492		pediatric/2021								
24510038.txt	transplants	RID3757	RID3757		transplants/2031								
24510038.txt	transplants	RID1649	RID1649		transplants/2031								
24510038.txt	transplants liver	RID50032	RID50032		transplants/2031, liver/2097								
24510038.txt	reported	RID45924	RID45924		reported/2054								
24510038.txt	first	RID5996	RID5996		first/2067								
24510038.txt	donor	RID28811	RID28811		donor/2091								
24510038.txt	liver	RID58	RID58		liver/2097								
24510038.txt	liver lobe	RID29234	RID29234		liver/2097, lobe/2157								
24510038.txt	liver right lobe	RID74	RID74		liver/2097, right/2143, lobe/2157								
24510038.txt	adults	RID5647	RID5647		adults/2125								
24510038.txt	right	RID5825	RID5825		right/2143								
24510038.txt	lobe	RID5967	RID5967		lobe/2157								
24510038.txt	liver	RID58	RID58		liver/2195								
24510038.txt	liver transplantation	RID50032	RID50032		liver/2195, transplantation/2201								
24510038.txt	transplantation	RID1649	RID1649		transplantation/2201								
24510038.txt	lies	RID11766	RID11766		lies/2217								
24510038.txt	donor	RID28811	RID28811		donor/2247								
24510038.txt	procedure	RID1559	RID1559		procedure/2279								
24510038.txt	procedure	RID1559	RID1559		procedure/2324								
24510038.txt	postoperative	RID5729	RID5729		postoperative/2359								
24510038.txt	morbidity	RID11524	RID11524		morbidity/2373								
24510038.txt	high	RID46060	RID46060		high/2448								
24510038.txt	complications	RID11525	RID11525		complications/2462								
24510038.txt	complications	RID5757	RID5757		complications/2462								
24510038.txt	large	RID5778	RID5778		large/2503								
24510038.txt	vascular	RID49914	RID49914		vascular/2519								
24510038.txt	bile	RID1542	RID1542		bile/2554								
24510038.txt	bile ducts	RID45712	RID45712		bile/2554, ducts/2559								
24510038.txt	bile ducts	RID191	RID191		bile/2554, ducts/2559								
24510038.txt	ducts	RID13295	RID13295		ducts/2559								
24510038.txt	preoperative	RID28815	RID28815		preoperative/2587								
24510038.txt	hepatic artery	RID38078	RID38078		hepatic/2629, artery/2637								
24510038.txt	artery	RID478	RID478		artery/2637								
24510038.txt	liver	RID58	RID58		liver/2710								
24510038.txt	donors	RID28811	RID28811		donors/2716								
24510038.txt	arterial segment	RID13210	RID13210		arterial/2773, segment/2814								
24510038.txt	arterial segment	RID13210	RID13210		arterial/2773, segment/2814								
24510038.txt	arterial left hepatic	RID916	RID916		arterial/2773, left/2908, hepatic/2913								
24510038.txt	arterial hepatic	RID38078	RID38078		arterial/2773, hepatic/2913								
24510038.txt	arterial branch left hepatic	RID916	RID916		arterial/2773, branch/2782, left/2908, hepatic/2913								
24510038.txt	arterial branch left hepatic lobe	RID38093	RID38093		arterial/2773, branch/2782, left/2908, hepatic/2913, lobe/2921								
24510038.txt	IV	RID11160	RID11160		IV/2811								
24510038.txt	regeneration	RID3813	RID3813		regeneration/2888								
24510038.txt	left	RID5824	RID5824		left/2908								
24510038.txt	lobe	RID5967	RID5967		lobe/2921								
24510038.txt	Changes	RID45838	RID45838		Changes/2930								
24510038.txt	Changes	RID49896	RID49896		Changes/2930								
24510038.txt	portal vein	RID1208	RID1208		portal/2945, vein/2952								
24510038.txt	vein	RID1008	RID1008		vein/2952								
24510038.txt	transplantation	RID1649	RID1649		transplantation/3075								
24510038.txt	surgical procedure	RID1560	RID1560		surgical/3128, procedure/3137								
24510038.txt	procedure	RID1559	RID1559		procedure/3137								
24510038.txt	multiple	RID5765	RID5765		multiple/3165								
24510038.txt	increasing	RID5732	RID5732		increasing/3187								
24510038.txt	increases	RID5732	RID5732		increases/3240								
24510038.txt	increases	RID36043	RID36043		increases/3240								
24510038.txt	donors	RID28811	RID28811		donors/3277								
24510038.txt	ducts	RID13295	RID13295		ducts/3326								
24510038.txt	liver	RID58	RID58		liver/3420								
24510038.txt	liver transplantation	RID50032	RID50032		liver/3420, transplantation/3426								
24510038.txt	transplantation	RID1649	RID1649		transplantation/3426								
24510038.txt	preoperative	RID28815	RID28815		preoperative/3529								
24510038.txt	portal triad	RID30759	RID30759		portal/3590, triad/3597								
24510038.txt	donor	RID28811	RID28811		donor/3610								
24510038.txt	reconstruction	RID28665	RID28665		reconstruction/3632								
24510038.txt	procedure	RID1559	RID1559		procedure/3647								
24510038.txt	both	RID5770	RID5770		both/3658								
24510038.txt	vascular	RID49914	RID49914		vascular/3666								
24510038.txt	biliary	RID28753	RID28753		biliary/3679								
24510038.txt	structures	RID35808	RID35808		structures/3687								
24510038.txt	reduces	RID49912	RID49912		reduces/3722								
24510038.txt	postoperative	RID5729	RID5729		postoperative/3734								
24510038.txt	morbidity	RID11524	RID11524		morbidity/3748								
24510038.txt	increasing	RID5732	RID5732		increasing/3786								
24510038.txt	graft	RID3751	RID3751		graft/3812								
24510038.txt	donor	RID28811	RID28811		donor/3833								
24510038.txt	several	RID5763	RID5763		several/3855								
24510038.txt	computed tomography	RID10321	RID10321		computed/3905, tomography/3914								
24510038.txt	computed imaging	RID12753	RID12753		computed/3905, imaging/3985								
24510038.txt	tomography	RID28840	RID28840		tomography/3914								
24510038.txt	angiography	RID10371	RID10371		angiography/3925								
24510038.txt	angiography magnetic resonance	RID10319	RID10319		angiography/3925, magnetic/3966, resonance/3975								
24510038.txt	cholangiography	RID28548	RID28548		cholangiography/3947								
24510038.txt	magnetic resonance imaging	RID10312	RID10312		magnetic/3966, resonance/3975, imaging/3985								
24510038.txt	MRI	RID10312	RID10312		MRI/3994								
24510038.txt	cholangiocarcinoma	RID4266	RID4266		cholangiocarcinoma/3998								
24510038.txt	preoperative	RID28815	RID28815		preoperative/4036								
24510038.txt	tests	RID6784	RID6784		tests/4049								
24510038.txt	preoperative	RID28815	RID28815		preoperative/4185								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/4218								
24510038.txt	adults	RID5647	RID5647		adults/4236								
24510038.txt	liver	RID58	RID58		liver/4250								
24510038.txt	donors	RID28811	RID28811		donors/4256								
24510038.txt	evaluated transplantation	RID45778	RID45778		evaluated/4277, transplantation/4402								
24510038.txt	donors	RID28811	RID28811		donors/4372								
24510038.txt	liver	RID58	RID58		liver/4396								
24510038.txt	liver transplantation	RID50032	RID50032		liver/4396, transplantation/4402								
24510038.txt	transplantation	RID1649	RID1649		transplantation/4402								
24510038.txt	male	RID5653	RID5653		male/4476								
24510038.txt	females	RID5654	RID5654		females/4494								
24510038.txt	average	RID39165	RID39165		average/4534								
24510038.txt	body	RID5950	RID5950		body/4567								
24510038.txt	mass	RID3874	RID3874		mass/4572								
24510038.txt	mass	RID39466	RID39466		mass/4572								
24510038.txt	mass	RID39056	RID39056		mass/4572								
24510038.txt	mass	RID34373	RID34373		mass/4572								
24510038.txt	mass	RID39055	RID39055		mass/4572								
24510038.txt	average	RID39165	RID39165		average/4627								
24510038.txt	ducts	RID13295	RID13295		ducts/4745								
24510038.txt	Cholangiocarcinoma	RID4266	RID4266		Cholangiocarcinoma/4829								
24510038.txt	MRI	RID10312	RID10312		MRI/4848								
24510038.txt	imaging protocol	RID38760	RID38760		imaging/4852, protocol/4860								
24510038.txt	protocol	RID45824	RID45824		protocol/4860								
24510038.txt	MRI	RID10312	RID10312		MRI/4870								
24510038.txt	MRI coils	RID10813	RID10813		MRI/4870, coils/4920								
24510038.txt	surface	RID13220	RID13220		surface/4912								
24510038.txt	surface coils	RID10642	RID10642		surface/4912, coils/4920								
24510038.txt	coils	RID10639	RID10639		coils/4920								
24510038.txt	patients	RID49815	RID49815		patients/4976								
24510038.txt	patients patients positioning	RID10420	RID10420		patients/4976, patients/5054, positioning/5104								
24510038.txt	patients patients artifacts	RID11301	RID11301		patients/4976, patients/5054, artifacts/5149								
24510038.txt	mg	RID11784	RID11784		mg/4992								
24510038.txt	IV	RID11160	RID11160		IV/5023								
24510038.txt	patients	RID49815	RID49815		patients/5054								
24510038.txt	allergy	RID39250	RID39250		allergy/5068								
24510038.txt	before	RID39331	RID39331		before/5097								
24510038.txt	peristalsis	RID39234	RID39234		peristalsis/5137								
24510038.txt	artifacts	RID11296	RID11296		artifacts/5149								
24510038.txt	After	RID39330	RID39330		After/5160								
24510038.txt	localization	RID28708	RID28708		localization/5166								
24510038.txt	fast	RID34329	RID34329		fast/5203								
24510038.txt	fast spin echo	RID10749	RID10749		fast/5203, spin/5208, echo/5213								
24510038.txt	spin echo	RID10746	RID10746		spin/5208, echo/5213								
24510038.txt	T2	RID6152	RID6152		T2/5218								
24510038.txt	T2	RID39281	RID39281		T2/5218								
24510038.txt	fat	RID1538	RID1538		fat/5226								
24510038.txt	fat saturation	RID10685	RID10685		fat/5226, saturation/5230								
24510038.txt	slice thickness	RID28669	RID28669		slice/5317, thickness/5323								
24510038.txt	thickness	RID28672	RID28672		thickness/5323								
24510038.txt	coronal	RID5861	RID5861		coronal/5412								
24510038.txt	Fast	RID34329	RID34329		Fast/5441								
24510038.txt	Fast Fast Spin Echo	RID10749	RID10749		Fast/5441, Fast/5455, Spin/5460, Echo/5465								
24510038.txt	Fast	RID34329	RID34329		Fast/5455								
24510038.txt	Fast Spin Echo	RID10749	RID10749		Fast/5455, Spin/5460, Echo/5465								
24510038.txt	Spin Echo	RID10746	RID10746		Spin/5460, Echo/5465								
24510038.txt	Echo Echo Imaging	RID39220	RID39220		Echo/5465, Echo/5592, Imaging/5697								
24510038.txt	patient's	RID49815	RID49815		patient's/5490								
24510038.txt	patient's State	RID28667	RID28667		patient's/5490, State/5722								
24510038.txt	breathing Single	RID45637	RID45637		breathing/5500, Single/5570								
24510038.txt	T2	RID6152	RID6152		T2/5557								
24510038.txt	T2	RID39281	RID39281		T2/5557								
24510038.txt	Single	RID5762	RID5762		Single/5570								
24510038.txt	Single duct	RID45708	RID45708		Single/5570, duct/5633								
24510038.txt	Fast	RID34329	RID34329		Fast/5582								
24510038.txt	Fast Spin Echo	RID10749	RID10749		Fast/5582, Spin/5587, Echo/5592								
24510038.txt	Spin Echo	RID10746	RID10746		Spin/5587, Echo/5592								
24510038.txt	radial	RID5857	RID5857		radial/5597								
24510038.txt	common bile duct	RID199	RID199		common/5621, bile/5628, duct/5633								
24510038.txt	common duct	RID203	RID203		common/5621, duct/5633								
24510038.txt	bile	RID1542	RID1542		bile/5628								
24510038.txt	bile duct	RID45712	RID45712		bile/5628, duct/5633								
24510038.txt	bile duct	RID191	RID191		bile/5628, duct/5633								
24510038.txt	duct	RID13295	RID13295		duct/5633								
24510038.txt	Fast	RID34329	RID34329		Fast/5692								
24510038.txt	Imaging volume	RID10930	RID10930		Imaging/5697, volume/5748								
24510038.txt	coronal	RID5861	RID5861		coronal/5740								
24510038.txt	volume	RID28668	RID28668		volume/5748								
24510038.txt	minimal	RID5670	RID5670		minimal/5776								
24510038.txt	thickness	RID28672	RID28672		thickness/5785								
24510038.txt	patients	RID49815	RID49815		patients/5836								
24510038.txt	Gradient echo	RID10739	RID10739		Gradient/5871, echo/5880								
24510038.txt	T1	RID6151	RID6151		T1/5885								
24510038.txt	T1	RID39280	RID39280		T1/5885								
24510038.txt	T1 weight	RID10794	RID10794		T1/5885, weight/6051								
24510038.txt	Liver	RID58	RID58		Liver/5895								
24510038.txt	volume	RID28668	RID28668		volume/5929								
24510038.txt	minimal	RID5670	RID5670		minimal/5948								
24510038.txt	thickness	RID28672	RID28672		thickness/5956								
24510038.txt	before	RID39331	RID39331		before/5991								
24510038.txt	after	RID39330	RID39330		after/6002								
24510038.txt	gadolinium	RID11888	RID11888		gadolinium/6008								
24510038.txt	injection	RID28842	RID28842		injection/6019								
24510038.txt	CT	RID10321	RID10321		CT/6186								
24510038.txt	CT devices	RID29004	RID29004		CT/6186, devices/6215								
24510038.txt	angiography	RID10371	RID10371		angiography/6189								
24510038.txt	Multidetector	RID10970	RID10970		Multidetector/6201								
24510038.txt	after	RID39330	RID39330		after/6323								
24510038.txt	intravenous	RID11160	RID11160		intravenous/6329								
24510038.txt	intravenous contrast	RID49553	RID49553		intravenous/6329, contrast/6382								
24510038.txt	injection	RID28842	RID28842		injection/6341								
24510038.txt	injection	RID28842	RID28842		injection/6404								
24510038.txt	reconstructed	RID5901	RID5901		reconstructed/6451								
24510038.txt	arterial phases	RID11080	RID11080		arterial/6495, phases/6523								
24510038.txt	portal phases	RID11085	RID11085		portal/6505, phases/6523								
24510038.txt	portal venous phases	RID11085	RID11085		portal/6505, venous/6516, phases/6523								
24510038.txt	venous phases	RID49529	RID49529		venous/6516, phases/6523								
24510038.txt	phases	RID28698	RID28698		phases/6523								
24510038.txt	acquired	RID45826	RID45826		acquired/6535								
24510038.txt	acquired	RID5662	RID5662		acquired/6535								
24510038.txt	patients	RID49815	RID49815		patients/6564								
24510038.txt	poor	RID39081	RID39081		poor/6578								
24510038.txt	All	RID5769	RID5769		All/6605								
24510038.txt	no	RID28475	RID28475		no/6916								
24510038.txt	positive	RID49898	RID49898		positive/6981								
24510038.txt	negative	RID49897	RID49897		negative/6994								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/7076								
24510038.txt	gold	RID11918	RID11918		gold/7114								
24510038.txt	biliary	RID28753	RID28753		biliary/7200								
24510038.txt	biliary ducts	RID45712	RID45712		biliary/7200, ducts/7307								
24510038.txt	donors	RID28811	RID28811		donors/7226								
24510038.txt	bile	RID1542	RID1542		bile/7302								
24510038.txt	bile ducts	RID45712	RID45712		bile/7302, ducts/7307								
24510038.txt	bile ducts	RID191	RID191		bile/7302, ducts/7307								
24510038.txt	ducts	RID13295	RID13295		ducts/7307								
24510038.txt	normal	RID13173	RID13173		normal/7324								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/7347								
24510038.txt	cholangiography	RID28548	RID28548		cholangiography/7362								
24510038.txt	donors	RID28811	RID28811		donors/7418								
24510038.txt	cholangiocarcinoma	RID4266	RID4266		cholangiocarcinoma/7436								
24510038.txt	donors	RID28811	RID28811		donors/7469								
24510038.txt	intraoperative	RID39334	RID39334		intraoperative/7487								
24510038.txt	donors	RID28811	RID28811		donors/7537								
24510038.txt	cholangiocarcinoma	RID4266	RID4266		cholangiocarcinoma/7553								
24510038.txt	MRI	RID10312	RID10312		MRI/7572								
24510038.txt	biliary	RID28753	RID28753		biliary/7583								
